round_id,game_id,series_id,round_number,attacker_team_id,defender_team_id,winner_team_id,winner_side,win_type,bomb_planted,bomb_defuse_started,bomb_defused,is_pistol_round,half,round_type
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_1,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,1,99,97,99,attacker,opponentEliminated,true,false,false,true,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_2,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,2,99,97,99,attacker,opponentEliminated,true,false,false,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_3,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,3,99,97,97,defender,opponentEliminated,false,false,false,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_4,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,4,99,97,99,attacker,opponentEliminated,true,false,false,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_5,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,5,99,97,97,defender,bombDefused,true,true,true,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_6,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,6,99,97,97,defender,opponentEliminated,false,false,false,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_7,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,7,99,97,97,defender,opponentEliminated,false,false,false,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_8,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,8,99,97,97,defender,opponentEliminated,false,false,false,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_9,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,9,99,97,97,defender,bombDefused,true,true,true,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_10,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,10,99,97,97,defender,opponentEliminated,false,false,false,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_11,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,11,99,97,97,defender,opponentEliminated,false,false,false,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_12,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,12,99,97,99,attacker,opponentEliminated,true,false,false,false,first,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_13,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,13,97,99,99,defender,bombDefused,true,true,true,true,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_14,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,97,99,99,defender,opponentEliminated,false,false,false,false,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_15,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,97,99,97,attacker,bombExploded,true,false,false,false,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_16,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,97,99,97,attacker,opponentEliminated,true,false,false,false,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_17,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,97,99,97,attacker,opponentEliminated,true,false,false,false,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_18,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,97,99,99,defender,bombDefused,true,true,true,false,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,97,99,99,defender,opponentEliminated,false,false,false,false,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_20,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,97,99,99,defender,bombDefused,true,true,true,false,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_21,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,97,99,97,attacker,opponentEliminated,true,false,false,false,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_22,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,97,99,99,defender,timeExpired,false,false,false,false,second,
719f343f-e8d5-44de-98c5-e66f04d0f5ab_round_23,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,97,99,97,attacker,opponentEliminated,true,true,false,false,second,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_1,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,97,99,97,attacker,opponentEliminated,true,false,false,true,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_2,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,97,99,97,attacker,opponentEliminated,true,false,false,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_3,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,97,99,99,defender,opponentEliminated,false,false,false,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_4,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,97,99,99,defender,opponentEliminated,false,false,false,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_5,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,5,97,99,99,defender,opponentEliminated,false,false,false,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_6,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,6,97,99,99,defender,bombDefused,true,true,true,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_7,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,7,97,99,97,attacker,bombExploded,true,false,false,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_8,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,8,97,99,99,defender,bombDefused,true,true,true,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_9,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,9,97,99,99,defender,opponentEliminated,false,false,false,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_10,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,10,97,99,97,attacker,bombExploded,true,false,false,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_11,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,11,97,99,97,attacker,bombExploded,true,false,false,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_12,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,12,97,99,97,attacker,opponentEliminated,true,false,false,false,first,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_13,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,13,99,97,99,attacker,opponentEliminated,true,false,false,true,second,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_14,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,14,99,97,99,attacker,bombExploded,true,false,false,false,second,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_15,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,15,99,97,97,defender,opponentEliminated,false,false,false,false,second,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_16,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,16,99,97,97,defender,opponentEliminated,false,false,false,false,second,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_17,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,17,99,97,97,defender,bombDefused,true,true,true,false,second,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_18,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,18,99,97,97,defender,opponentEliminated,false,false,false,false,second,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_19,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,19,99,97,97,defender,bombDefused,true,true,true,false,second,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_20,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,20,99,97,97,defender,opponentEliminated,false,false,false,false,second,
cd0ede88-b842-4de2-ae9f-bb8776a99437_round_21,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,21,99,97,97,defender,opponentEliminated,false,false,false,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_1,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,1,81,79,79,defender,opponentEliminated,false,false,false,true,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_2,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,2,81,79,81,attacker,bombExploded,true,true,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_3,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,3,81,79,81,attacker,bombExploded,true,true,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_4,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,4,81,79,79,defender,timeExpired,false,false,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_5,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,5,81,79,79,defender,bombDefused,true,true,true,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_6,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,6,81,79,81,attacker,bombExploded,true,false,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_7,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,7,81,79,81,attacker,bombExploded,true,false,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_8,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,8,81,79,81,attacker,bombExploded,true,true,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_9,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,9,81,79,79,defender,timeExpired,false,false,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_10,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,10,81,79,81,attacker,opponentEliminated,true,false,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_11,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,11,81,79,81,attacker,opponentEliminated,true,true,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_12,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,12,81,79,79,defender,opponentEliminated,false,false,false,false,first,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_13,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,13,79,81,79,attacker,opponentEliminated,true,true,false,true,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_14,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,14,79,81,79,attacker,opponentEliminated,true,false,false,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_15,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,15,79,81,81,defender,opponentEliminated,false,false,false,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_16,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,16,79,81,81,defender,opponentEliminated,false,false,false,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_17,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,17,79,81,81,defender,bombDefused,true,true,true,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_18,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,18,79,81,81,defender,bombDefused,true,true,true,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_19,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,19,79,81,79,attacker,bombExploded,true,false,false,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_20,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,20,79,81,79,attacker,bombExploded,true,false,false,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_21,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,21,79,81,79,attacker,opponentEliminated,true,false,false,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_22,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,22,79,81,79,attacker,opponentEliminated,true,true,false,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_23,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,23,79,81,79,attacker,opponentEliminated,true,false,false,false,second,
8aacfbab-be97-44f9-bc69-da5c6601062a_round_24,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,24,79,81,79,attacker,opponentEliminated,false,false,false,false,second,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_1,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,1,81,79,81,attacker,opponentEliminated,true,true,false,true,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_2,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,2,81,79,81,attacker,opponentEliminated,true,false,false,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_3,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,3,81,79,81,attacker,bombExploded,true,false,false,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_4,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,4,81,79,81,attacker,opponentEliminated,true,false,false,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_5,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,5,81,79,81,attacker,bombExploded,true,false,false,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_6,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,6,81,79,79,defender,opponentEliminated,false,false,false,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_7,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,7,81,79,79,defender,bombDefused,true,true,true,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_8,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,8,81,79,79,defender,opponentEliminated,false,false,false,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_9,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,9,81,79,79,defender,bombDefused,true,true,true,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_10,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,10,81,79,79,defender,bombDefused,true,true,true,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_11,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,11,81,79,79,defender,opponentEliminated,false,false,false,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_12,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,12,81,79,81,attacker,opponentEliminated,true,false,false,false,first,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_13,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,13,79,81,81,defender,bombDefused,true,true,true,true,second,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_14,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,14,79,81,81,defender,opponentEliminated,false,false,false,false,second,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_15,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,15,79,81,81,defender,opponentEliminated,false,false,false,false,second,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_16,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,16,79,81,79,attacker,bombExploded,true,false,false,false,second,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_17,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,17,79,81,81,defender,timeExpired,false,false,false,false,second,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_18,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,18,79,81,81,defender,bombDefused,true,true,true,false,second,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_19,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,19,79,81,81,defender,opponentEliminated,false,false,false,false,second,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_20,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,20,79,81,79,attacker,opponentEliminated,true,false,false,false,second,
e267ddd1-e28f-48e3-8e83-3fb42a27cc63_round_21,e267ddd1-e28f-48e3-8e83-3fb42a27cc63,2629391,21,79,81,81,defender,bombDefused,true,true,true,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_1,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,1,79,81,81,defender,bombDefused,true,true,true,true,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_2,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,2,79,81,81,defender,opponentEliminated,false,false,false,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_3,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,3,79,81,81,defender,opponentEliminated,false,false,false,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_4,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,4,79,81,79,attacker,opponentEliminated,true,true,false,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_5,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,5,79,81,81,defender,bombDefused,true,true,true,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_6,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,6,79,81,79,attacker,opponentEliminated,true,true,false,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_7,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,7,79,81,81,defender,bombDefused,true,true,true,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_8,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,8,79,81,81,defender,bombDefused,true,true,true,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_9,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,9,79,81,79,attacker,bombExploded,true,false,false,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_10,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,10,79,81,79,attacker,bombExploded,true,false,false,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_11,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,11,79,81,81,defender,bombDefused,true,true,true,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_12,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,12,79,81,79,attacker,opponentEliminated,true,false,false,false,first,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_13,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,13,81,79,79,defender,bombDefused,true,true,true,true,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_14,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,14,81,79,79,defender,opponentEliminated,false,false,false,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_15,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,15,81,79,81,attacker,opponentEliminated,true,false,false,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_16,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,16,81,79,79,defender,opponentEliminated,false,false,false,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_17,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,17,81,79,79,defender,timeExpired,false,false,false,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_18,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,18,81,79,79,defender,bombDefused,true,true,true,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_19,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,19,81,79,81,attacker,opponentEliminated,false,false,false,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_20,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,20,81,79,81,attacker,bombExploded,true,false,false,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_21,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,21,81,79,79,defender,bombDefused,true,true,true,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_22,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,22,81,79,79,defender,opponentEliminated,false,false,false,false,second,
4a219f17-c477-448a-ad7b-4f77ab033c9c_round_23,4a219f17-c477-448a-ad7b-4f77ab033c9c,2629391,23,81,79,79,defender,bombDefused,true,true,true,false,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_1,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,1,99,81,81,defender,opponentEliminated,false,false,false,true,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_2,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,2,99,81,81,defender,opponentEliminated,false,false,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_3,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,3,99,81,81,defender,timeExpired,false,false,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_4,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,4,99,81,99,attacker,bombExploded,true,false,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_5,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,5,99,81,81,defender,bombDefused,true,true,true,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_6,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,6,99,81,99,attacker,bombExploded,true,false,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_7,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,7,99,81,99,attacker,opponentEliminated,true,true,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_8,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,8,99,81,81,defender,timeExpired,false,false,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_9,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,9,99,81,99,attacker,bombExploded,true,false,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_10,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,10,99,81,99,attacker,opponentEliminated,true,false,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_11,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,11,99,81,99,attacker,opponentEliminated,true,false,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_12,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,12,99,81,99,attacker,bombExploded,true,false,false,false,first,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_13,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,13,81,99,99,defender,opponentEliminated,false,false,false,true,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_14,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,14,81,99,81,attacker,opponentEliminated,true,false,false,false,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_15,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,15,81,99,81,attacker,opponentEliminated,true,false,false,false,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_16,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,16,81,99,81,attacker,bombExploded,true,false,false,false,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_17,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,17,81,99,81,attacker,opponentEliminated,true,false,false,false,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_18,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,18,81,99,81,attacker,opponentEliminated,true,true,false,false,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_19,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,19,81,99,81,attacker,opponentEliminated,true,false,false,false,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_20,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,20,81,99,81,attacker,opponentEliminated,true,false,false,false,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_21,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,21,81,99,99,defender,opponentEliminated,false,false,false,false,second,
2cd86d08-a06b-4c0f-b749-a0f2964a68ce_round_22,2cd86d08-a06b-4c0f-b749-a0f2964a68ce,2629395,22,81,99,81,attacker,opponentEliminated,true,true,false,false,second,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_1,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,1,81,99,81,attacker,opponentEliminated,true,false,false,true,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_2,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,2,81,99,81,attacker,bombExploded,true,false,false,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_3,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,3,81,99,99,defender,bombDefused,true,true,true,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_4,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,4,81,99,99,defender,opponentEliminated,false,false,false,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_5,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,5,81,99,99,defender,opponentEliminated,false,false,false,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_6,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,6,81,99,81,attacker,bombExploded,true,false,false,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_7,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,7,81,99,99,defender,timeExpired,false,false,false,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_8,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,8,81,99,81,attacker,bombExploded,true,true,false,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_9,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,9,81,99,99,defender,opponentEliminated,false,false,false,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_10,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,10,81,99,99,defender,opponentEliminated,false,false,false,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_11,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,11,81,99,99,defender,opponentEliminated,false,false,false,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_12,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,12,81,99,99,defender,bombDefused,true,true,true,false,first,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_13,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,13,99,81,81,defender,bombDefused,true,true,true,true,second,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_14,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,14,99,81,81,defender,opponentEliminated,false,false,false,false,second,
c771aaf8-c65c-4468-9bf5-7f6530c768f3_round_15,c771aaf8-c65c-4468-9bf5-7f6530c768f3,2629395,15,99,81,99,attacker,opponentEliminated,true,false,false,false,second,
