id,game_id,series_id,map_name,team_id,team_name,agent,agent_role,player_id,player_name
bbbd79ad-0fd2-4f3f-ad97-1d9b50437a4b_96_viper,bbbd79ad-0fd2-4f3f-ad97-1d9b50437a4b,2654012,icebox,96,G2 Esports,viper,Controller,2351,JonahP
373f081d-edba-4aed-b378-bf4d7568902e_1611_raze,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,1611,Leviatán Esports,raze,Duelist,14,aspas
373f081d-edba-4aed-b378-bf4d7568902e_1611_killjoy,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,1611,Leviatán Esports,killjoy,Sentinel,2343,tex
373f081d-edba-4aed-b378-bf4d7568902e_1611_viper,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,1611,Leviatán Esports,viper,Controller,207,kiNgg
373f081d-edba-4aed-b378-bf4d7568902e_1611_fade,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,1611,Leviatán Esports,fade,Initiator,2515,C0M
373f081d-edba-4aed-b378-bf4d7568902e_1611_omen,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,1611,Leviatán Esports,omen,Controller,74,Mazino
373f081d-edba-4aed-b378-bf4d7568902e_96_raze,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,96,G2 Esports,raze,Duelist,14940,icy
373f081d-edba-4aed-b378-bf4d7568902e_96_killjoy,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,96,G2 Esports,killjoy,Sentinel,1192,leaf
373f081d-edba-4aed-b378-bf4d7568902e_96_omen,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,96,G2 Esports,omen,Controller,2349,valyn
373f081d-edba-4aed-b378-bf4d7568902e_96_fade,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,96,G2 Esports,fade,Initiator,2353,trent
373f081d-edba-4aed-b378-bf4d7568902e_96_viper,373f081d-edba-4aed-b378-bf4d7568902e,2654012,lotus,96,G2 Esports,viper,Controller,2351,JonahP
932904bd-40ab-409d-973e-5c827b76336d_1611_jett,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,1611,Leviatán Esports,jett,Duelist,14,aspas
932904bd-40ab-409d-973e-5c827b76336d_1611_killjoy,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,1611,Leviatán Esports,killjoy,Sentinel,2343,tex
932904bd-40ab-409d-973e-5c827b76336d_1611_omen,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,1611,Leviatán Esports,omen,Controller,207,kiNgg
932904bd-40ab-409d-973e-5c827b76336d_1611_sova,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,1611,Leviatán Esports,sova,Initiator,2515,C0M
932904bd-40ab-409d-973e-5c827b76336d_1611_kay/o,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,1611,Leviatán Esports,kay/o,Initiator,74,Mazino
932904bd-40ab-409d-973e-5c827b76336d_96_jett,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,96,G2 Esports,jett,Duelist,14940,icy
932904bd-40ab-409d-973e-5c827b76336d_96_killjoy,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,96,G2 Esports,killjoy,Sentinel,1192,leaf
932904bd-40ab-409d-973e-5c827b76336d_96_omen,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,96,G2 Esports,omen,Controller,2349,valyn
932904bd-40ab-409d-973e-5c827b76336d_96_sova,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,96,G2 Esports,sova,Initiator,2353,trent
932904bd-40ab-409d-973e-5c827b76336d_96_kay/o,932904bd-40ab-409d-973e-5c827b76336d,2654012,ascent,96,G2 Esports,kay/o,Initiator,2351,JonahP
07e14580-ba7e-433d-89a3-74829c2688e8_96_raze,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,96,G2 Esports,raze,Duelist,14940,icy
07e14580-ba7e-433d-89a3-74829c2688e8_96_viper,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,96,G2 Esports,viper,Controller,1192,leaf
07e14580-ba7e-433d-89a3-74829c2688e8_96_brimstone,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,96,G2 Esports,brimstone,Controller,2349,valyn
07e14580-ba7e-433d-89a3-74829c2688e8_96_gekko,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,96,G2 Esports,gekko,Initiator,2353,trent
07e14580-ba7e-433d-89a3-74829c2688e8_96_skye,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,96,G2 Esports,skye,Initiator,2351,JonahP
07e14580-ba7e-433d-89a3-74829c2688e8_337_fade,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,337,100 Thieves,fade,Initiator,2341,eeiu
07e14580-ba7e-433d-89a3-74829c2688e8_337_viper,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,337,100 Thieves,viper,Controller,727,bang
07e14580-ba7e-433d-89a3-74829c2688e8_337_gekko,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,337,100 Thieves,gekko,Initiator,2345,Boostio
07e14580-ba7e-433d-89a3-74829c2688e8_337_brimstone,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,337,100 Thieves,brimstone,Controller,2361,Cryo
07e14580-ba7e-433d-89a3-74829c2688e8_337_raze,07e14580-ba7e-433d-89a3-74829c2688e8,2654052,bind,337,100 Thieves,raze,Duelist,296,Asuna
4242545a-2c5f-4d0f-8239-63b2102cdb36_96_yoru,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,96,G2 Esports,yoru,Duelist,14940,icy
4242545a-2c5f-4d0f-8239-63b2102cdb36_96_cypher,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,96,G2 Esports,cypher,Sentinel,1192,leaf
4242545a-2c5f-4d0f-8239-63b2102cdb36_96_astra,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,96,G2 Esports,astra,Controller,2349,valyn
4242545a-2c5f-4d0f-8239-63b2102cdb36_96_sova,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,96,G2 Esports,sova,Initiator,2353,trent
4242545a-2c5f-4d0f-8239-63b2102cdb36_96_viper,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,96,G2 Esports,viper,Controller,2351,JonahP
4242545a-2c5f-4d0f-8239-63b2102cdb36_337_sova,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,337,100 Thieves,sova,Initiator,2341,eeiu
4242545a-2c5f-4d0f-8239-63b2102cdb36_337_viper,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,337,100 Thieves,viper,Controller,727,bang
4242545a-2c5f-4d0f-8239-63b2102cdb36_337_cypher,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,337,100 Thieves,cypher,Sentinel,2345,Boostio
4242545a-2c5f-4d0f-8239-63b2102cdb36_337_jett,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,337,100 Thieves,jett,Duelist,2361,Cryo
4242545a-2c5f-4d0f-8239-63b2102cdb36_337_kay/o,4242545a-2c5f-4d0f-8239-63b2102cdb36,2654052,breeze,337,100 Thieves,kay/o,Initiator,296,Asuna
a3829f99-0642-4cc6-8007-bc207a2efed8_96_raze,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,96,G2 Esports,raze,Duelist,14940,icy
a3829f99-0642-4cc6-8007-bc207a2efed8_96_cypher,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,96,G2 Esports,cypher,Sentinel,1192,leaf
a3829f99-0642-4cc6-8007-bc207a2efed8_96_omen,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,96,G2 Esports,omen,Controller,2349,valyn
a3829f99-0642-4cc6-8007-bc207a2efed8_96_gekko,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,96,G2 Esports,gekko,Initiator,2353,trent
a3829f99-0642-4cc6-8007-bc207a2efed8_96_breach,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,96,G2 Esports,breach,Initiator,2351,JonahP
a3829f99-0642-4cc6-8007-bc207a2efed8_337_sova,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,337,100 Thieves,sova,Initiator,2341,eeiu
a3829f99-0642-4cc6-8007-bc207a2efed8_337_omen,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,337,100 Thieves,omen,Controller,727,bang
a3829f99-0642-4cc6-8007-bc207a2efed8_337_cypher,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,337,100 Thieves,cypher,Sentinel,2345,Boostio
a3829f99-0642-4cc6-8007-bc207a2efed8_337_gekko,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,337,100 Thieves,gekko,Initiator,2361,Cryo
a3829f99-0642-4cc6-8007-bc207a2efed8_337_raze,a3829f99-0642-4cc6-8007-bc207a2efed8,2654052,sunset,337,100 Thieves,raze,Duelist,296,Asuna
4643965f-3e18-4a2a-9f89-21bd9858b2da_79_killjoy,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,79,Cloud9,killjoy,Sentinel,725,moose
4643965f-3e18-4a2a-9f89-21bd9858b2da_79_viper,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,79,Cloud9,viper,Controller,91,vanity
4643965f-3e18-4a2a-9f89-21bd9858b2da_79_jett,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,79,Cloud9,jett,Duelist,10636,OXY
4643965f-3e18-4a2a-9f89-21bd9858b2da_79_sova,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,79,Cloud9,sova,Initiator,11968,Runi
4643965f-3e18-4a2a-9f89-21bd9858b2da_79_sage,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,79,Cloud9,sage,Sentinel,1193,Xeppaa
4643965f-3e18-4a2a-9f89-21bd9858b2da_1611_jett,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,1611,Leviatán Esports,jett,Duelist,14,aspas
4643965f-3e18-4a2a-9f89-21bd9858b2da_1611_killjoy,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,1611,Leviatán Esports,killjoy,Sentinel,2343,tex
4643965f-3e18-4a2a-9f89-21bd9858b2da_1611_viper,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,1611,Leviatán Esports,viper,Controller,207,kiNgg
4643965f-3e18-4a2a-9f89-21bd9858b2da_1611_sova,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,1611,Leviatán Esports,sova,Initiator,2515,C0M
4643965f-3e18-4a2a-9f89-21bd9858b2da_1611_harbor,4643965f-3e18-4a2a-9f89-21bd9858b2da,2653969,icebox,1611,Leviatán Esports,harbor,Controller,74,Mazino
6fead2de-0fb4-470a-8919-95774257f533_79_cypher,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,79,Cloud9,cypher,Sentinel,725,moose
6fead2de-0fb4-470a-8919-95774257f533_79_omen,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,79,Cloud9,omen,Controller,91,vanity
6fead2de-0fb4-470a-8919-95774257f533_79_raze,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,79,Cloud9,raze,Duelist,10636,OXY
6fead2de-0fb4-470a-8919-95774257f533_79_viper,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,79,Cloud9,viper,Controller,11968,Runi
6fead2de-0fb4-470a-8919-95774257f533_79_skye,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,79,Cloud9,skye,Initiator,1193,Xeppaa
6fead2de-0fb4-470a-8919-95774257f533_1611_phoenix,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,1611,Leviatán Esports,phoenix,Duelist,14,aspas
6fead2de-0fb4-470a-8919-95774257f533_1611_cypher,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,1611,Leviatán Esports,cypher,Sentinel,2343,tex
6fead2de-0fb4-470a-8919-95774257f533_1611_omen,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,1611,Leviatán Esports,omen,Controller,207,kiNgg
6fead2de-0fb4-470a-8919-95774257f533_1611_sova,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,1611,Leviatán Esports,sova,Initiator,2515,C0M
6fead2de-0fb4-470a-8919-95774257f533_1611_breach,6fead2de-0fb4-470a-8919-95774257f533,2653969,sunset,1611,Leviatán Esports,breach,Initiator,74,Mazino
9ff33c59-9e3e-412a-b015-01881a79eb59_79_killjoy,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,79,Cloud9,killjoy,Sentinel,725,moose
9ff33c59-9e3e-412a-b015-01881a79eb59_79_omen,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,79,Cloud9,omen,Controller,91,vanity
9ff33c59-9e3e-412a-b015-01881a79eb59_79_jett,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,79,Cloud9,jett,Duelist,10636,OXY
9ff33c59-9e3e-412a-b015-01881a79eb59_79_sova,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,79,Cloud9,sova,Initiator,11968,Runi
9ff33c59-9e3e-412a-b015-01881a79eb59_79_kay/o,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,79,Cloud9,kay/o,Initiator,1193,Xeppaa
9ff33c59-9e3e-412a-b015-01881a79eb59_1611_raze,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,1611,Leviatán Esports,raze,Duelist,14,aspas
9ff33c59-9e3e-412a-b015-01881a79eb59_1611_sage,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,1611,Leviatán Esports,sage,Sentinel,2343,tex
9ff33c59-9e3e-412a-b015-01881a79eb59_1611_omen,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,1611,Leviatán Esports,omen,Controller,207,kiNgg
9ff33c59-9e3e-412a-b015-01881a79eb59_1611_viper,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,1611,Leviatán Esports,viper,Controller,2515,C0M
9ff33c59-9e3e-412a-b015-01881a79eb59_1611_kay/o,9ff33c59-9e3e-412a-b015-01881a79eb59,2653969,ascent,1611,Leviatán Esports,kay/o,Initiator,74,Mazino
75c3d8a2-3095-40b8-8cbe-a48dc5844788_97_jett,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,97,NRG,jett,Duelist,11334,Demon1
75c3d8a2-3095-40b8-8cbe-a48dc5844788_97_viper,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,97,NRG,viper,Controller,292,Marved
75c3d8a2-3095-40b8-8cbe-a48dc5844788_97_yoru,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,97,NRG,yoru,Duelist,297,Ethan
75c3d8a2-3095-40b8-8cbe-a48dc5844788_97_sova,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,97,NRG,sova,Initiator,291,crashies
75c3d8a2-3095-40b8-8cbe-a48dc5844788_97_cypher,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,97,NRG,cypher,Sentinel,290,Victor
75c3d8a2-3095-40b8-8cbe-a48dc5844788_3412_jett,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,3412,LOUD (1),jett,Duelist,50,qck1
75c3d8a2-3095-40b8-8cbe-a48dc5844788_3412_sova,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,3412,LOUD (1),sova,Initiator,1812,cauanzin
75c3d8a2-3095-40b8-8cbe-a48dc5844788_3412_kay/o,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,3412,LOUD (1),kay/o,Initiator,58,Saadhak
75c3d8a2-3095-40b8-8cbe-a48dc5844788_3412_cypher,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,3412,LOUD (1),cypher,Sentinel,28,Less
75c3d8a2-3095-40b8-8cbe-a48dc5844788_3412_viper,75c3d8a2-3095-40b8-8cbe-a48dc5844788,2653970,breeze,3412,LOUD (1),viper,Controller,272,tuyz
5ca11bd6-e218-4a6c-9427-00e7badce91b_97_raze,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,97,NRG,raze,Duelist,11334,Demon1
5ca11bd6-e218-4a6c-9427-00e7badce91b_97_omen,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,97,NRG,omen,Controller,292,Marved
5ca11bd6-e218-4a6c-9427-00e7badce91b_97_kay/o,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,97,NRG,kay/o,Initiator,297,Ethan
5ca11bd6-e218-4a6c-9427-00e7badce91b_97_gekko,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,97,NRG,gekko,Initiator,291,crashies
5ca11bd6-e218-4a6c-9427-00e7badce91b_97_cypher,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,97,NRG,cypher,Sentinel,290,Victor
5ca11bd6-e218-4a6c-9427-00e7badce91b_3412_phoenix,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,3412,LOUD (1),phoenix,Duelist,50,qck1
5ca11bd6-e218-4a6c-9427-00e7badce91b_3412_breach,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,3412,LOUD (1),breach,Initiator,1812,cauanzin
5ca11bd6-e218-4a6c-9427-00e7badce91b_3412_sova,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,3412,LOUD (1),sova,Initiator,58,Saadhak
5ca11bd6-e218-4a6c-9427-00e7badce91b_3412_viper,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,3412,LOUD (1),viper,Controller,28,Less
5ca11bd6-e218-4a6c-9427-00e7badce91b_3412_omen,5ca11bd6-e218-4a6c-9427-00e7badce91b,2653970,sunset,3412,LOUD (1),omen,Controller,272,tuyz
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_96_raze,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,96,G2 Esports,raze,Duelist,14940,icy
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_96_killjoy,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,96,G2 Esports,killjoy,Sentinel,1192,leaf
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_96_omen,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,96,G2 Esports,omen,Controller,2349,valyn
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_96_fade,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,96,G2 Esports,fade,Initiator,2353,trent
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_96_viper,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,96,G2 Esports,viper,Controller,2351,JonahP
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_281_raze,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,281,Evil Geniuses,raze,Duelist,2347,JAWGEMO
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_281_fade,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,281,Evil Geniuses,fade,Initiator,306,Derrek
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_281_viper,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,281,Evil Geniuses,viper,Controller,303,NaturE
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_281_cypher,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,281,Evil Geniuses,cypher,Sentinel,2891,Apoth
f8c3e88f-cc2a-415d-bf6d-bcfb5248e727_281_omen,f8c3e88f-cc2a-415d-bf6d-bcfb5248e727,2653972,lotus,281,Evil Geniuses,omen,Controller,307,supamen
fe03185a-024e-48a8-a378-2c0a7a8a64e3_96_gekko,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,96,G2 Esports,gekko,Initiator,14940,icy
fe03185a-024e-48a8-a378-2c0a7a8a64e3_96_killjoy,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,96,G2 Esports,killjoy,Sentinel,1192,leaf
fe03185a-024e-48a8-a378-2c0a7a8a64e3_96_omen,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,96,G2 Esports,omen,Controller,2349,valyn
fe03185a-024e-48a8-a378-2c0a7a8a64e3_96_sova,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,96,G2 Esports,sova,Initiator,2353,trent
fe03185a-024e-48a8-a378-2c0a7a8a64e3_96_viper,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,96,G2 Esports,viper,Controller,2351,JonahP
fe03185a-024e-48a8-a378-2c0a7a8a64e3_281_jett,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,281,Evil Geniuses,jett,Duelist,2347,JAWGEMO
fe03185a-024e-48a8-a378-2c0a7a8a64e3_281_sova,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,281,Evil Geniuses,sova,Initiator,306,Derrek
fe03185a-024e-48a8-a378-2c0a7a8a64e3_281_killjoy,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,281,Evil Geniuses,killjoy,Sentinel,303,NaturE
fe03185a-024e-48a8-a378-2c0a7a8a64e3_281_harbor,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,281,Evil Geniuses,harbor,Controller,2891,Apoth
fe03185a-024e-48a8-a378-2c0a7a8a64e3_281_viper,fe03185a-024e-48a8-a378-2c0a7a8a64e3,2653972,icebox,281,Evil Geniuses,viper,Controller,307,supamen
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_1079_kay/o,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,1079,Sentinels,kay/o,Initiator,90,TenZ
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_1079_jett,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,1079,Sentinels,jett,Duelist,287,zekken
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_1079_viper,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,1079,Sentinels,viper,Controller,2512,johnqt
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_1079_killjoy,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,1079,Sentinels,killjoy,Sentinel,94,Zellsis
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_1079_gekko,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,1079,Sentinels,gekko,Initiator,3260,Sacy
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_337_sova,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,337,100 Thieves,sova,Initiator,2341,eeiu
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_337_viper,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,337,100 Thieves,viper,Controller,727,bang
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_337_killjoy,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,337,100 Thieves,killjoy,Sentinel,2345,Boostio
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_337_jett,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,337,100 Thieves,jett,Duelist,2361,Cryo
2bbb4c72-0036-4d88-b13a-43b86bc5b29d_337_gekko,2bbb4c72-0036-4d88-b13a-43b86bc5b29d,2653973,icebox,337,100 Thieves,gekko,Initiator,296,Asuna
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_1079_omen,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,1079,Sentinels,omen,Controller,90,TenZ
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_1079_raze,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,1079,Sentinels,raze,Duelist,287,zekken
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_1079_cypher,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,1079,Sentinels,cypher,Sentinel,2512,johnqt
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_1079_viper,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,1079,Sentinels,viper,Controller,94,Zellsis
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_1079_skye,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,1079,Sentinels,skye,Initiator,3260,Sacy
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_337_fade,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,337,100 Thieves,fade,Initiator,2341,eeiu
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_337_viper,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,337,100 Thieves,viper,Controller,727,bang
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_337_gekko,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,337,100 Thieves,gekko,Initiator,2345,Boostio
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_337_astra,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,337,100 Thieves,astra,Controller,2361,Cryo
d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc_337_raze,d22aabdb-c9d2-4c94-a2fe-43a84c1b5ffc,2653973,split,337,100 Thieves,raze,Duelist,296,Asuna
1d75b223-64a3-46e9-8ad8-89d4de11044a_48457_raze,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,48457,KRÜ Esports,raze,Duelist,77,keznitdeuS
1d75b223-64a3-46e9-8ad8-89d4de11044a_48457_killjoy,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,48457,KRÜ Esports,killjoy,Sentinel,3078,Shyy
1d75b223-64a3-46e9-8ad8-89d4de11044a_48457_viper,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,48457,KRÜ Esports,viper,Controller,83,Klaus
1d75b223-64a3-46e9-8ad8-89d4de11044a_48457_omen,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,48457,KRÜ Esports,omen,Controller,208,Melser
1d75b223-64a3-46e9-8ad8-89d4de11044a_48457_fade,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,48457,KRÜ Esports,fade,Initiator,48,heat
1d75b223-64a3-46e9-8ad8-89d4de11044a_99_viper,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,99,FURIA,viper,Controller,19,kon4n
1d75b223-64a3-46e9-8ad8-89d4de11044a_99_raze,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,99,FURIA,raze,Duelist,57,mwzera
1d75b223-64a3-46e9-8ad8-89d4de11044a_99_skye,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,99,FURIA,skye,Initiator,52,Nozwer
1d75b223-64a3-46e9-8ad8-89d4de11044a_99_killjoy,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,99,FURIA,killjoy,Sentinel,3314,havoc
1d75b223-64a3-46e9-8ad8-89d4de11044a_99_omen,1d75b223-64a3-46e9-8ad8-89d4de11044a,2653974,lotus,99,FURIA,omen,Controller,51,Khalil
