game_id,series_id,sequence_number,map_name,team1_id,team1_name,team2_id,team2_name,team1_score,team2_score,winner_team_id,team1_start_side,started,finished,total_rounds
24f97577-541c-46ac-a30c-8098635ce529,2775977,1,icebox,96,G2 Esports,79,Cloud9,13,5,96,attacker,true,true,18
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,2,haven,96,G2 Esports,79,Cloud9,4,13,79,defender,true,true,17
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,3,pearl,96,G2 Esports,79,Cloud9,13,11,96,attacker,true,true,24
048192f2-dd93-493b-b943-ac291debe55b,2775978,1,icebox,81,MIBR (1),99,FURIA,13,3,81,defender,true,true,16
cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,2,ascent,81,MIBR (1),99,FURIA,9,13,99,defender,true,true,22
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,3,split,81,MIBR (1),99,FURIA,13,8,81,attacker,true,true,21
dd47bbd2-528c-4352-a32f-95fedd5c1396,2775982,1,fracture,97,NRG,1611,Leviatán Esports,15,13,97,attacker,true,true,28
e6fc1711-5d21-479d-9115-484951ff346d,2775982,2,icebox,97,NRG,1611,Leviatán Esports,13,8,97,attacker,true,true,21
6bb6f4c0-8625-4ee0-bfa3-f477bb5d511d,2681840,1,abyss,48457,KRÜ Esports,79,Cloud9,13,11,48457,attacker,true,true,24
b5932ad8-88f8-4626-b6de-339c4f7d673e,2681840,2,lotus,48457,KRÜ Esports,79,Cloud9,11,13,79,defender,true,true,24
67d5b287-174a-46a8-af5c-e6094c786190,2681840,3,haven,48457,KRÜ Esports,79,Cloud9,13,6,48457,defender,true,true,19
2b2ae93c-0d10-4db7-87a1-54493096bea2,2681841,1,haven,1079,Sentinels,337,100 Thieves,7,13,337,defender,true,true,20
77e06cdf-1533-4c85-8bd6-f1521e5d6e95,2681841,2,ascent,1079,Sentinels,337,100 Thieves,10,13,337,defender,true,true,23
740cb082-3c54-498d-9255-c0dd35140558,2681842,1,icebox,48457,KRÜ Esports,1611,Leviatán Esports,2,13,1611,attacker,true,true,15
e2a04da4-a190-4576-92f3-35eb2933b8af,2681842,2,sunset,48457,KRÜ Esports,1611,Leviatán Esports,4,13,1611,attacker,true,true,17
122fc792-c9cb-4d19-a241-7e0a15f721aa,2681843,1,lotus,337,100 Thieves,96,G2 Esports,5,13,96,attacker,true,true,18
2835b339-5fa5-4309-972c-3e06f4b85cf6,2681843,2,abyss,337,100 Thieves,96,G2 Esports,10,13,96,attacker,true,true,23
06f18451-66a2-4e5d-bdb1-46b3217bf668,2681844,1,icebox,96,G2 Esports,1611,Leviatán Esports,13,8,96,attacker,true,true,21
7eb81c27-9f3f-4b91-91bd-ae02e6d3ac8e,2681844,2,bind,96,G2 Esports,1611,Leviatán Esports,13,6,96,attacker,true,true,19
c441c52b-e82d-4890-b78a-5aed1bde37ef,2681845,1,icebox,337,100 Thieves,48457,KRÜ Esports,13,9,337,attacker,true,true,22
4f75a5d4-9fa7-44cc-874a-32ee238310ef,2681845,2,lotus,337,100 Thieves,48457,KRÜ Esports,11,13,48457,attacker,true,true,24
18736ff5-ebed-45d0-b453-320f5763e198,2681845,3,ascent,337,100 Thieves,48457,KRÜ Esports,11,13,48457,defender,true,true,24
8c0267eb-ca88-4788-b0ba-2d6d3e770fdc,2681846,1,icebox,48457,KRÜ Esports,1611,Leviatán Esports,3,13,1611,defender,true,true,16
a657c3e0-4dfd-409e-86fd-bd0fefa20044,2681846,2,haven,48457,KRÜ Esports,1611,Leviatán Esports,13,11,48457,attacker,true,true,24
5a3e9018-48a7-4238-9091-54d86686e263,2681846,3,sunset,48457,KRÜ Esports,1611,Leviatán Esports,13,7,48457,attacker,true,true,20
3a81076b-9bc2-4e70-8f8d-296d2eec7cd5,2681846,4,abyss,48457,KRÜ Esports,1611,Leviatán Esports,10,13,1611,attacker,true,true,23
42f11322-2575-4042-82d9-34a1fd8dd19b,2681846,5,ascent,48457,KRÜ Esports,1611,Leviatán Esports,10,13,1611,defender,true,true,23
2c1bb3d9-ee6b-4f5d-b902-404d7736d250,2681847,1,lotus,1611,Leviatán Esports,96,G2 Esports,15,13,1611,attacker,true,true,28
aae2bc4d-68e3-4868-9778-d8df0f23ff3b,2681847,2,haven,1611,Leviatán Esports,96,G2 Esports,16,14,1611,defender,true,true,30
3be9d0da-bc75-4f37-b4f6-119ef2e56dd3,2681847,3,bind,1611,Leviatán Esports,96,G2 Esports,9,13,96,defender,true,true,22
c84971ad-e3eb-46cf-bc6e-283af57b44f2,2681847,4,ascent,1611,Leviatán Esports,96,G2 Esports,13,4,1611,attacker,true,true,17
