id,game_id,series_id,round_number,team_id,weapon_name,kill_count
719f343f-e8d5-44de-98c5-e66f04d0f5ab_1_99_ghost,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,1,99,ghost,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_1_99_classic,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,1,99,classic,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_1_97_ghost,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,1,97,ghost,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_1_97_classic,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,1,97,classic,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_2_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,2,99,vandal,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_2_99_bulldog,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,2,99,bulldog,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_2_99_ghost,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,2,99,ghost,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_3_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,3,99,vandal,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_3_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,3,97,vandal,5
719f343f-e8d5-44de-98c5-e66f04d0f5ab_4_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,4,99,vandal,5
719f343f-e8d5-44de-98c5-e66f04d0f5ab_4_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,4,97,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_5_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,5,99,vandal,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_5_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,5,97,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_5_97_guardian,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,5,97,guardian,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_6_99_classic,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,6,99,classic,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_6_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,6,97,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_7_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,7,99,vandal,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_7_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,7,97,vandal,5
719f343f-e8d5-44de-98c5-e66f04d0f5ab_8_97_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,8,97,operator,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_8_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,8,97,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_8_97_classic,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,8,97,classic,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_9_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,9,99,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_9_99_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,9,99,operator,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_9_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,9,97,vandal,4
719f343f-e8d5-44de-98c5-e66f04d0f5ab_9_97_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,9,97,operator,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_10_99_bulldog,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,10,99,bulldog,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_10_97_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,10,97,operator,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_10_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,10,97,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_11_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,11,99,vandal,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_11_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,11,97,vandal,4
719f343f-e8d5-44de-98c5-e66f04d0f5ab_11_97_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,11,97,operator,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_12_99_sheriff,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,12,99,sheriff,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_12_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,12,99,vandal,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_12_97_phantom,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,12,97,phantom,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_13_99_classic,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,13,99,classic,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_13_99_sheriff,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,13,99,sheriff,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_13_99_ghost,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,13,99,ghost,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_13_97_ghost,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,13,97,ghost,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_13_97_sheriff,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,13,97,sheriff,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_99_bulldog,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,99,bulldog,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_99_sheriff,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,99,sheriff,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_99_guardian,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,99,guardian,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_97_classic,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,97,classic,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_99_bulldog,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,99,bulldog,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,97,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,99,vandal,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,97,vandal,4
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_97_stinger,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,97,stinger,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_99_sheriff,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,99,sheriff,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_97_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,97,operator,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,97,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,99,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_99_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,99,operator,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,97,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,99,vandal,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_99_bulldog,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,99,bulldog,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_99_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,99,operator,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,97,vandal,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,99,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_99_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,99,operator,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,97,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,99,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,97,vandal,5
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_99_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,99,operator,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_99_spectre,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,99,spectre,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_99_guardian,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,99,guardian,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,97,vandal,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_99_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,99,vandal,3
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_99_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,99,operator,1
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_97_operator,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,97,operator,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_97_vandal,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,97,vandal,2
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_97_classic,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,97,classic,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_99_ghost,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,99,ghost,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_97_classic,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,97,classic,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_97_ghost,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,97,ghost,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_99_classic,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,99,classic,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,97,vandal,4
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_97_bulldog,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,97,bulldog,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,99,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_99_phantom,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,99,phantom,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_99_phantom,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,99,phantom,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,99,vandal,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,97,vandal,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_5_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,5,99,vandal,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_5_99_phantom,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,5,99,phantom,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_5_99_odin,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,5,99,odin,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_6_99_odin,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,6,99,odin,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_6_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,6,99,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_6_99_phantom,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,6,99,phantom,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_6_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,6,97,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_7_97_stinger,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,7,97,stinger,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_8_99_operator,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,8,99,operator,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_8_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,8,99,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_8_99_odin,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,8,99,odin,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_8_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,8,97,vandal,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_9_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,9,99,vandal,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_9_99_phantom,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,9,99,phantom,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_9_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,9,97,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_10_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,10,99,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_10_97_sheriff,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,10,97,sheriff,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_10_97_stinger,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,10,97,stinger,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_11_99_odin,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,11,99,odin,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_11_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,11,97,vandal,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_11_97_operator,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,11,97,operator,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_12_99_odin,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,12,99,odin,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_12_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,12,97,vandal,4
cd0ede88-b842-4de2-ae9f-bb8776a99437_12_97_phantom,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,12,97,phantom,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_13_99_ghost,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,13,99,ghost,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_13_99_classic,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,13,99,classic,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_13_97_classic,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,13,97,classic,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_13_97_ghost,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,13,97,ghost,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_15_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,15,99,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_15_99_bulldog,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,15,99,bulldog,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_15_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,15,97,vandal,4
cd0ede88-b842-4de2-ae9f-bb8776a99437_16_99_phantom,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,16,99,phantom,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_16_97_bulldog,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,16,97,bulldog,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_16_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,16,97,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_17_99_stinger,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,17,99,stinger,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_17_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,17,99,vandal,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_17_99_sheriff,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,17,99,sheriff,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_17_97_guardian,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,17,97,guardian,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_17_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,17,97,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_18_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,18,99,vandal,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_18_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,18,97,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_18_97_operator,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,18,97,operator,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_18_97_odin,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,18,97,odin,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_19_99_sheriff,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,19,99,sheriff,3
cd0ede88-b842-4de2-ae9f-bb8776a99437_19_97_operator,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,19,97,operator,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_19_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,19,97,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_19_97_odin,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,19,97,odin,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_20_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,20,99,vandal,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_20_97_operator,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,20,97,operator,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_20_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,20,97,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_20_97_phantom,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,20,97,phantom,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_21_99_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,21,99,vandal,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_21_97_vandal,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,21,97,vandal,2
cd0ede88-b842-4de2-ae9f-bb8776a99437_21_97_operator,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,21,97,operator,1
cd0ede88-b842-4de2-ae9f-bb8776a99437_21_97_odin,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,21,97,odin,1
8aacfbab-be97-44f9-bc69-da5c6601062a_1_81_ghost,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,1,81,ghost,1
8aacfbab-be97-44f9-bc69-da5c6601062a_1_79_ghost,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,1,79,ghost,4
8aacfbab-be97-44f9-bc69-da5c6601062a_1_79_classic,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,1,79,classic,1
8aacfbab-be97-44f9-bc69-da5c6601062a_2_81_classic,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,2,81,classic,2
8aacfbab-be97-44f9-bc69-da5c6601062a_2_81_bulldog,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,2,81,bulldog,2
8aacfbab-be97-44f9-bc69-da5c6601062a_2_79_bulldog,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,2,79,bulldog,1
8aacfbab-be97-44f9-bc69-da5c6601062a_2_79_spectre,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,2,79,spectre,2
8aacfbab-be97-44f9-bc69-da5c6601062a_2_79_stinger,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,2,79,stinger,1
8aacfbab-be97-44f9-bc69-da5c6601062a_3_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,3,81,vandal,4
8aacfbab-be97-44f9-bc69-da5c6601062a_3_79_spectre,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,3,79,spectre,2
8aacfbab-be97-44f9-bc69-da5c6601062a_3_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,3,79,vandal,2
8aacfbab-be97-44f9-bc69-da5c6601062a_4_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,4,81,vandal,1
8aacfbab-be97-44f9-bc69-da5c6601062a_4_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,4,79,vandal,4
8aacfbab-be97-44f9-bc69-da5c6601062a_5_81_ghost,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,5,81,ghost,1
8aacfbab-be97-44f9-bc69-da5c6601062a_5_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,5,81,vandal,1
8aacfbab-be97-44f9-bc69-da5c6601062a_5_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,5,79,vandal,4
8aacfbab-be97-44f9-bc69-da5c6601062a_6_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,6,81,vandal,3
8aacfbab-be97-44f9-bc69-da5c6601062a_6_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,6,79,vandal,2
8aacfbab-be97-44f9-bc69-da5c6601062a_7_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,7,81,vandal,5
8aacfbab-be97-44f9-bc69-da5c6601062a_7_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,7,79,vandal,1
8aacfbab-be97-44f9-bc69-da5c6601062a_8_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,8,81,vandal,3
8aacfbab-be97-44f9-bc69-da5c6601062a_8_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,8,79,vandal,5
8aacfbab-be97-44f9-bc69-da5c6601062a_9_81_shorty,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,9,81,shorty,1
8aacfbab-be97-44f9-bc69-da5c6601062a_9_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,9,81,vandal,2
8aacfbab-be97-44f9-bc69-da5c6601062a_9_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,9,79,vandal,4
8aacfbab-be97-44f9-bc69-da5c6601062a_10_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,10,81,vandal,4
8aacfbab-be97-44f9-bc69-da5c6601062a_10_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,10,79,vandal,3
8aacfbab-be97-44f9-bc69-da5c6601062a_11_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,11,81,vandal,3
8aacfbab-be97-44f9-bc69-da5c6601062a_11_81_phantom,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,11,81,phantom,2
8aacfbab-be97-44f9-bc69-da5c6601062a_11_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,11,79,vandal,2
8aacfbab-be97-44f9-bc69-da5c6601062a_12_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,12,79,vandal,5
8aacfbab-be97-44f9-bc69-da5c6601062a_13_81_ghost,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,13,81,ghost,1
8aacfbab-be97-44f9-bc69-da5c6601062a_13_81_classic,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,13,81,classic,2
8aacfbab-be97-44f9-bc69-da5c6601062a_13_81_sheriff,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,13,81,sheriff,1
8aacfbab-be97-44f9-bc69-da5c6601062a_13_79_classic,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,13,79,classic,5
8aacfbab-be97-44f9-bc69-da5c6601062a_14_81_classic,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,14,81,classic,2
8aacfbab-be97-44f9-bc69-da5c6601062a_14_79_guardian,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,14,79,guardian,1
8aacfbab-be97-44f9-bc69-da5c6601062a_14_79_bulldog,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,14,79,bulldog,4
8aacfbab-be97-44f9-bc69-da5c6601062a_15_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,15,81,vandal,5
8aacfbab-be97-44f9-bc69-da5c6601062a_15_79_bulldog,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,15,79,bulldog,2
8aacfbab-be97-44f9-bc69-da5c6601062a_16_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,16,81,vandal,3
8aacfbab-be97-44f9-bc69-da5c6601062a_16_81_phantom,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,16,81,phantom,2
8aacfbab-be97-44f9-bc69-da5c6601062a_16_79_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,16,79,vandal,2
8aacfbab-be97-44f9-bc69-da5c6601062a_17_81_phantom,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,17,81,phantom,1
8aacfbab-be97-44f9-bc69-da5c6601062a_17_81_vandal,8aacfbab-be97-44f9-bc69-da5c6601062a,2629391,17,81,vandal,2
